procedures,provstem,gp_prov_address_suburb,gp_prov_address_state,gp_prov_address_postcode,lon,lat
1,290949,BARANGAROO,NSW,2000,151.2567,-33.85995
11,290949,CHATSWOOD,NSW,2067,151.1771,-33.79838
1,290949,HORNSBY,NSW,2077,151.0975,-33.69192
1,290949,NORTH SYDNEY,NSW,2060,151.2046,-33.83986
12,290949,ST IVES,NSW,2075,151.1673,-33.72369
134,290949,ST LEONARDS,NSW,2065,151.1922,-33.82836
407,290964,NEW LAMBTON HEIG,NSW,2305,151.7065,-32.93022
6,291169,BUNDABERG,QLD,4670,152.2979,-24.88776
248,291169,BUNDABERG WEST,QLD,4670,152.2979,-24.88776
290,291215,CLEVELAND,QLD,4163,153.2657,-27.53522
1,291215,SOUTH HEDLAND,WA,6722,118.6067,-20.40785
1,291215,SUBIACO,WA,6008,115.8114,-31.9566
3,291215,WYNNUM WEST,QLD,4178,153.2326,-27.42565
458,291638,NORTH TAMWORTH,NSW,2340,151.1383,-31.33359
46,291638,TAMWORTH,NSW,2340,151.1383,-31.33359
671,291991,EAST MELBOURNE,VIC,3002,144.9822,-37.81852
447,291991,PARKVILLE,VIC,3052,144.9489,-37.789
1,292050,HARRINGTON PARK,NSW,2567,150.7565,-34.05516
1,292085,BENTLEIGH EAST,VIC,3165,145.0594,-37.92237
1,292182,ROCKHAMPTON,QLD,4700,150.9581,-23.18017
177,292182,THE RANGE,QLD,4700,150.9581,-23.18017
10,292518,DOUGLAS,QLD,4814,146.7547,-19.28582
423,292636,TUGUN,QLD,4224,153.4893,-28.15022
2,292668,QEII JUBILEE HOSPITAL,QLD,4108,153.0202,-27.56836
3,292668,WOOLLOONGABBA,QLD,4102,153.0328,-27.49546
10,292947,KINGSWOOD,NSW,2747,150.7394,-33.72232
31,292980,ST LEONARDS,NSW,2065,151.1922,-33.82836
1,293065,EPPING,VIC,3076,145.0221,-37.6436
6,293065,SUNSHINE HOSPITAL,VIC,3021,144.7967,-37.74336
1,293106,BARANGAROO,NSW,2000,151.2567,-33.85995
13,293106,CAMPSIE,NSW,2194,151.1018,-33.9176
30,293106,CHATSWOOD,NSW,2067,151.1771,-33.79838
1,293106,HURSTVILLE,NSW,2220,151.1018,-33.96669
2,293106,KOGARAH,NSW,2217,151.1404,-33.97435
880,293106,RANDWICK,NSW,2031,151.2392,-33.91483
5,293106,WOLLSTONECRAFT,NSW,2065,151.1922,-33.82836
113,293106,ZETLAND,NSW,2017,151.2063,-33.90389
1,293109,NWRH-BURNIE CAMPUS,TAS,7320,145.8621,-41.08422
214,293109,ST ALBANS,VIC,3021,144.7967,-37.74336
9,293109,WERRIBEE,VIC,3030,144.6421,-37.91624
1,293275,GREENSLOPES,QLD,4120,153.0442,-27.50871
1,293276,ALBANY,WA,6330,117.8633,-34.90544
29,293276,BROWNS PLAINS,QLD,4118,153.0273,-27.67381
10,293276,MEADOWBROOK,QLD,4131,153.1361,-27.66991
1,293276,SUNNYBANK,QLD,4109,153.0574,-27.57925
1,293276,WAGGA WAGGA,NSW,2650,147.3762,-35.07459
1,293396,ELIZABETH VALE,SA,5112,138.6666,-34.72623
2,293509,BENOWA,QLD,4217,153.4122,-28.00878
2,293509,COOEE,TAS,7320,145.8621,-41.08422
39,293509,COOLOONGUP,WA,6168,115.7577,-32.28196
17,293509,NORTH TAMWORTH,NSW,2340,151.1383,-31.33359
1,293509,SOUTHPORT,QLD,4215,153.3979,-27.96713
2,293533,FRANKSTON,VIC,3199,145.136,-38.16258
385,293533,LANGWARRIN,VIC,3910,145.1983,-38.15637
486,293547,GOSFORD,NSW,2250,151.1892,-33.32537
10,293547,MANLY,NSW,2095,151.2947,-33.81548
329,293547,NORTH GOSFORD,NSW,2250,151.1892,-33.32537
1,293547,ST GEORGE PRIV HOSP,NSW,2217,151.1404,-33.97435
3,293547,WAHROONGA,NSW,2076,151.1082,-33.72326
176,293725,MOUNT NASURA,WA,6112,NULL,NULL
132,293781,GAWLER EAST,SA,5118,138.7057,-34.58378
461,293877,BENOWA,QLD,4217,153.4122,-28.00878
1,293877,CALOUNDRA,QLD,4551,153.0884,-26.82807
3,293877,MORUYA,NSW,2537,149.9122,-35.93965
1,293877,TWEED HEADS,NSW,2485,153.5268,-28.18424
47,293877,WYNNUM WEST,QLD,4178,153.2326,-27.42565
1,293905,TIWI,NT,0810,130.877,-12.37845
1,294023,DUNCRAIG,WA,6023,115.774,-31.83447
1,294023,MOUNT LAWLEY,WA,6050,115.8719,-31.93057
379,294023,NEDLANDS,WA,6009,115.8047,-31.98579
1,294023,SUBIACO,WA,6008,115.8114,-31.9566
14,294135,LATROBE,TAS,7307,146.5736,-41.21049
22,294135,SHEPPARTON,VIC,3630,145.4032,-36.38085
20,294187,UPPER FERNTREE G,VIC,3156,145.2929,-37.91793
2,294187,UPR FERNTREE GUL,VIC,3156,145.2929,-37.91793
24,294236,BERRI,SA,5343,140.5562,-34.32129
1,294236,CABOOLTURE HOSPITAL,QLD,4510,152.9603,-27.07018
115,294236,ELIZABETH VALE,SA,5112,138.6666,-34.72623
1,294236,GARRAN,ACT,2605,149.0935,-35.33582
177,294236,MODBURY,SA,5092,138.6802,-34.82132
1,294236,PORT PIRIE,SA,5540,138.0802,-33.20577
2,294238,BROOME REGIONAL HOSPITAL,WA,6725,122.7538,-18.77337
1,294238,NEDLANDS,WA,6009,115.8047,-31.98579
219,294238,ST ALBANS,VIC,3021,144.7967,-37.74336
318,294243,BENDIGO,VIC,3550,144.2853,-36.76427
1,294288,FLINDERS MEDICAL CENTRE,SA,5042,138.575,-35.00734
3,294318,LAKE ALBERT,NSW,2650,147.3762,-35.07459
3,294318,U 2 MORGAN ST HEALTH CAR,NSW,2650,147.3762,-35.07459
3,294318,WAGGA WAGGA,NSW,2650,147.3762,-35.07459
2,294708,LETTERBOX 8,WA,6062,115.8909,-31.88632
1,294708,PORT MACQUARIE,NSW,2444,152.8725,-31.43961
1,294770,BRUCE,ACT,2617,149.0867,-35.23128
2,294853,MOUNT WAVERLEY,VIC,3149,145.1281,-37.88075
1,295062,PYMBLE,NSW,2073,151.1303,-33.7573
1,295416,HILLCREST,SA,5086,138.6434,-34.85425
168,295429,HURSTVILLE,NSW,2220,151.1018,-33.96669
1,295711,MURDOCH,WA,6150,115.8336,-32.06168
8,295779,MIDLAND,WA,6056,116.0261,-31.8384
235,295779,MOUNT LAWLEY,WA,6050,115.8719,-31.93057
2,295779,PICCADILLY,WA,6430,121.4465,-30.59907
2,295779,SUBIACO,WA,6008,115.8114,-31.9566
83,295796,MOUNT WAVERLEY,VIC,3149,145.1281,-37.88075
4,296036,SOUTH BRISBANE,QLD,4101,153.0097,-27.48425
44,296036,SPRING HILL,QLD,4000,153.0221,-27.46839
1,296107,RICHMOND,VIC,3121,145.0018,-37.8233
2,296162,FOOTSCRAY,VIC,3011,144.908,-37.8071
2,296182,BIRTINYA,QLD,4575,153.1195,-26.74204
150,296182,CABOOLTURE,QLD,4510,152.9603,-27.07018
34,296184,EAST BRISBANE,QLD,4169,153.041,-27.48418
10,296184,HERSTON,QLD,4006,153.1752,-27.36618
58,296184,REDCLIFFE,QLD,4020,153.1064,-27.21436
5,296184,SOUTH BRISBANE,QLD,4101,153.0097,-27.48425
45,296267,BROOKWATER,QLD,4300,152.885,-27.68227
1,296267,EVERTON PARK,QLD,4053,152.9872,-27.39957
28,296267,IPSWICH HOSPITAL,QLD,4305,152.7537,-27.62752
9,296267,MATER MOTHERS HOSPITAL,QLD,4101,153.0097,-27.48425
45,296267,SOUTH BRISBANE,QLD,4101,153.0097,-27.48425
4,296267,SPRINGFIELD,QLD,4300,152.885,-27.68227
1,296278,BRISBANE,QLD,4000,153.0221,-27.46839
168,296278,SPRING HILL,QLD,4000,153.0221,-27.46839
4,296299,BUDERIM,QLD,4556,153.0498,-26.70038
51,296299,CABOOLTURE,QLD,4510,152.9603,-27.07018
83,296299,HERSTON,QLD,4006,153.1752,-27.36618
1,296299,NAMBOUR GENERAL HOSPITAL,QLD,4560,152.9174,-26.63509
13,296299,REDCLIFFE,QLD,4020,153.1064,-27.21436
1,296315,AUCHENFLOWER,QLD,4066,152.9641,-27.47987
73,296315,SOUTH BRISBANE,QLD,4101,153.0097,-27.48425
8,296345,BENTLEIGH EAST,VIC,3165,145.0594,-37.92237
38,296345,CLAYTON,VIC,3168,145.1266,-37.91342
4,296345,DANDENONG,VIC,3175,145.2085,-38.01611
365,296361,HEIDELBERG,VIC,3084,145.0827,-37.74441
1,296361,HERSTON,QLD,4006,153.1752,-27.36618
1,296361,SPRINGFIELD CENT,QLD,4300,152.885,-27.68227
1,296406,BATHURST BASE HOSPITAL,NSW,2795,149.4744,-33.8208
2,296406,BROOKWATER,QLD,4300,152.885,-27.68227
1,296406,CHARLEVILLE,QLD,4470,145.9581,-26.20863
1,296406,CLEVELAND,QLD,4163,153.2657,-27.53522
20,296406,COOPERS PLAINS,QLD,4108,153.0202,-27.56836
1,296406,FIONA STANLEY HOSPITAL,WA,6150,115.8336,-32.06168
1,296406,MILLBANK MEDICAL PRACTIC,QLD,4670,152.2979,-24.88776
28,296406,SOUTH BRISBANE,QLD,4101,153.0097,-27.48425
6,296450,BENTLEIGH EAST,VIC,3165,145.0594,-37.92237
30,296450,BERWICK,VIC,3806,145.3495,-38.02502
1,296450,CLAYTON,VIC,3168,145.1266,-37.91342
24,296450,COWES,VIC,3922,145.232,-38.48218
74,296450,GLEN WAVERLEY,VIC,3150,145.1708,-37.87697
1,296450,MOUNT WAVERLEY,VIC,3149,145.1281,-37.88075
1,296450,NOBLE PARK,VIC,3174,145.1788,-37.96622
89,296450,TRARALGON,VIC,3844,146.6071,-38.31687
6,296450,TWEED HEADS,NSW,2485,153.5268,-28.18424
7,296450,WARRNAMBOOL,VIC,3280,142.4829,-38.37884
35,296450,WONTHAGGI,VIC,3995,145.6307,-38.57807
116,296476,CLAYTON,VIC,3168,145.1266,-37.91342
5,296515,PARKVILLE,VIC,3052,144.9489,-37.789
1,296583,BEDFORD PARK,SA,5042,138.575,-35.00734
1,296583,NEPEAN HOSPITAL,NSW,2747,150.7394,-33.72232
1,296583,NOARLUNGA CENTRE,SA,5168,138.4963,-35.14974
2,296583,STIRLING,SA,5152,138.704,-34.9984
7,296583,WESTMEAD,NSW,2145,150.9574,-33.8131
1,296584,ST ALBANS,VIC,3021,144.7967,-37.74336
1,296656,BALLARAT,VIC,3350,143.8645,-37.57194
60,296656,CLAYTON,VIC,3168,145.1266,-37.91342
46,296656,MALVERN,VIC,3144,145.0341,-37.85744
5,296660,CONCORD WEST,NSW,2138,151.086,-33.8461
15,296660,ST LEONARDS,NSW,2065,151.1922,-33.82836
1,296694,MODBURY,SA,5092,138.6802,-34.82132
23,296761,ELIZABETH VALE,SA,5112,138.6666,-34.72623
51,296761,MILDURA,VIC,3500,142.1542,-34.1931
1,296761,NORTH ADELAIDE,SA,5006,138.5845,-34.91152
1,296767,TEMPLESTOWE LOWE,VIC,3107,145.1107,-37.76522
1,296782,NORTH TAMWORTH,NSW,2340,151.1383,-31.33359
1,296814,HILLARYS,WA,6025,115.7544,-31.79583
1,296875,SOUTH PENRITH,NSW,2750,150.6786,-33.75548
277,296878,WARRNAMBOOL,VIC,3280,142.4829,-38.37884
10,296891,WAHROONGA,NSW,2076,151.1082,-33.72326
98,296891,WESTMEAD,NSW,2145,150.9574,-33.8131
222,296914,WARRAGUL,VIC,3820,145.9222,-38.20748
1,296945,WIMMERA HEALTH CARE GROU,VIC,3400,142.2037,-36.72525
5,296954,BOX HILL,VIC,3128,145.1224,-37.82887
1,296954,LILYDALE,VIC,3140,145.3632,-37.75916
1,296984,ADELAIDE,SA,5000,138.6086,-34.93746
49,296984,ASHFORD,SA,5035,138.5752,-34.95208
26,296984,BEDFORD PARK,SA,5042,138.575,-35.00734
4,296984,NOARLUNGA CENTRE,SA,5168,138.4963,-35.14974
51,297043,NORTH ADELAIDE,SA,5006,138.5845,-34.91152
1,297048,SE 1044 INTOUCH HEALTH C,NSW,2557,NULL,NULL
118,297050,GREENSLOPES,QLD,4120,153.0442,-27.50871
13,297050,HERSTON,QLD,4006,153.1752,-27.36618
1,297050,MEADOWBROOK,QLD,4131,153.1361,-27.66991
18,297050,SOUTH BRISBANE,QLD,4101,153.0097,-27.48425
117,297106,CAIRNS NORTH,QLD,4870,145.7423,-16.92376
3,297111,IPSWICH,QLD,4305,152.7537,-27.62752
12,297111,MURWILLUMBAH,NSW,2484,153.3165,-28.38059
7,297111,TWEED HEADS,NSW,2485,153.5268,-28.18424
159,297111,WINDSOR,QLD,4030,153.0297,-27.42687
25,297312,CAMPERDOWN,NSW,2050,151.176,-33.89037
1,297312,HORNSBY,NSW,2077,151.0975,-33.69192
2,297312,MANLY,NSW,2095,151.2947,-33.81548
398,297312,NEWTOWN,NSW,2042,151.1754,-33.90065
1,297312,NORTH SYDNEY,NSW,2060,151.2046,-33.83986
3,297312,RANDWICK,NSW,2031,151.2392,-33.91483
5,297312,ST LEONARDS,NSW,2065,151.1922,-33.82836
187,297312,SYDNEY,NSW,2000,151.2567,-33.85995
1,297312,TWEED HEADS,NSW,2485,153.5268,-28.18424
1,297312,WAHROONGA,NSW,2076,151.1082,-33.72326
3,297312,WESTMEAD,NSW,2145,150.9574,-33.8131
1,297382,JOHN HUNTER HOSPITAL,NSW,2305,151.7065,-32.93022
22,297401,CAMPERDOWN,NSW,2050,151.176,-33.89037
4,297401,SOUTH BRISBANE,QLD,4101,153.0097,-27.48425
1,297409,MCDOWALL,QLD,4053,152.9872,-27.39957
10,297489,FRANKSTON,VIC,3199,145.136,-38.16258
226,297489,MORNINGTON,VIC,3931,145.0495,-38.23004
8,297490,BIRTINYA,QLD,4575,153.1195,-26.74204
1,297490,BUNDABERG HOSPITAL,QLD,4670,152.2979,-24.88776
1,297490,HERVEY BAY HOSPITAL,QLD,4655,152.7837,-25.338
3,297490,NAMBOUR,QLD,4560,152.9174,-26.63509
38,297490,NAMBOUR GENERAL HOSPITAL,QLD,4560,152.9174,-26.63509
269,297490,OBSTETRICS GYNAECOLOGY,QLD,4350,151.8527,-27.57631
20,297539,PARKVILLE,VIC,3052,144.9489,-37.789
1,297548,CABOOLTURE HOSPITAL,QLD,4510,152.9603,-27.07018
1,297548,CASEY HOSPITAL,VIC,3806,145.3495,-38.02502
1,297548,ROBINA,QLD,4226,153.4028,-28.06794
3,297548,ROYAL BRISBANE H,QLD,4029,153.0264,-27.44934
1,297548,SOUTH BRISBANE,QLD,4101,153.0097,-27.48425
86,297548,SPRING HILL,QLD,4000,153.0221,-27.46839
1,297548,SPRING HILL,QLD,4004,NULL,NULL
1,297648,L 4,NSW,2000,151.2567,-33.85995
458,297669,BENOWA,QLD,4217,153.4122,-28.00878
45,297669,SOUTHPORT,QLD,4215,153.3979,-27.96713
1,297691,ST ALBANS,VIC,3021,144.7967,-37.74336
1,297702,THE RANGE,QLD,4700,150.9581,-23.18017
3,297751,HEIDELBERG,VIC,3084,145.0827,-37.74441
275,297751,WARRAGUL,VIC,3820,145.9222,-38.20748
7,297876,LISMORE,NSW,2480,153.2594,-28.70649
409,297901,DUNCRAIG,WA,6023,115.774,-31.83447
18,297901,WEST LEEDERVILLE,WA,6007,115.8343,-31.93567
1,297902,MANDURAH,WA,6210,115.7283,-32.55798
45,297902,SUBIACO,WA,6008,115.8114,-31.9566
1,297984,GARRAN,ACT,2605,149.0935,-35.33582
1,298102,EPPING,VIC,3076,145.0221,-37.6436
7,298140,LATROBE,TAS,7307,146.5736,-41.21049
73,298204,KENT TOWN,SA,5067,138.6306,-34.91999
1,298204,WOODVILLE SOUTH,SA,5011,NULL,NULL
2,298477,WESTMEAD,NSW,2145,150.9574,-33.8131
388,298505,SOUTHPORT,QLD,4215,153.3979,-27.96713
1,298567,ROBINA,QLD,4226,153.4028,-28.06794
1660,298567,SOUTHPORT,QLD,4215,153.3979,-27.96713
11,298567,TUGUN,QLD,4224,153.4893,-28.15022
1,298567,TWEED HEADS,NSW,2485,153.5268,-28.18424
1,298567,VARSITY LAKES,QLD,4227,153.4104,-28.10189
113,298621,CAIRNS,QLD,4870,145.7423,-16.92376
28,298621,CAIRNS CITY,QLD,4870,145.7423,-16.92376
1,298621,MATER HEALTH SERVICES,QLD,4101,153.0097,-27.48425
1,298686,HERVEY BAY,QLD,4655,152.7837,-25.338
2,298722,BOX HILL,VIC,3128,145.1224,-37.82887
79,298722,LILYDALE,VIC,3140,145.3632,-37.75916
6,298722,UPPER FERNTREE G,VIC,3156,145.2929,-37.91793
61,298722,VERMONT SOUTH,VIC,3133,145.1923,-37.84879
18,298722,WANTIRNA,VIC,3152,145.2217,-37.86495
1,298898,COOPERS PLAINS,QLD,4108,153.0202,-27.56836
1,298956,BRIGHTON,VIC,3186,144.9963,-37.91507
87,298956,LAUNCESTON,TAS,7250,147.0776,-41.43225
1,298993,STIRLING,WA,6021,115.8119,-31.87167
491,299028,WAGGA WAGGA,NSW,2650,147.3762,-35.07459
1,299110,THE ALFRED HOSPITAL,VIC,3004,144.9702,-37.84425
1,299140,ALL DEPARTMENTS,QLD,4215,153.3979,-27.96713
3,299140,HERVEY BAY HOSPITAL,QLD,4655,152.7837,-25.338
352,299140,HYDE PARK,QLD,4812,146.7877,-19.28663
1,299140,IPSWICH HOSPITAL,QLD,4305,152.7537,-27.62752
2,299140,JAMES FLETCHER HOSPITAL,NSW,2300,151.778,-32.93164
2,299140,JOHN HUNTER HOSPITAL,NSW,2305,151.7065,-32.93022
3,299140,MOUNT GAMBIER,SA,5290,140.7645,-37.83984
1,299140,OBSTETRICS & GYNECOLOGY,QLD,4006,153.1752,-27.36618
1,299140,PIMLICO,QLD,4812,146.7877,-19.28663
3,299140,TOWNSVILLE,QLD,4810,146.7647,-19.22778
6,299146,BRUCE,ACT,2617,149.0867,-35.23128
79,299146,DEAKIN,ACT,2600,149.2011,-35.30291
86,299146,GARRAN,ACT,2605,149.0935,-35.33582
8,299146,QUEANBEYAN,NSW,2620,149.2571,-35.3174
1,299147,BELMONT DISTRICT HOSPITA,NSW,2280,151.6632,-33.01971
1,299192,PARKDALE,VIC,3195,145.1041,-38.00702
1,299238,WINDSOR,NSW,2756,150.8874,-33.46627
95,299279,ASHFORD,SA,5035,138.5752,-34.95208
1,299279,GLENELG SOUTH,SA,5045,138.517,-34.97712
252,299279,GOODWOOD,SA,5034,138.5881,-34.95623
52,299288,BERRI,SA,5343,140.5562,-34.32129
12,299288,NORTH ADELAIDE,SA,5006,138.5845,-34.91152
1,299288,PARKVILLE,VIC,3052,144.9489,-37.789
1,299288,WANTIRNA,VIC,3152,145.2217,-37.86495
1,299293,HAWTHORN,VIC,3122,145.0306,-37.82272
27,299328,CARINGBAH,NSW,2229,151.1201,-34.05494
184,299328,MIRANDA,NSW,2228,151.1016,-34.03769
41,299340,BELLA VISTA,NSW,2153,150.9559,-33.73165
6,299340,BLACKTOWN,NSW,2148,150.9005,-33.78375
79,299430,ROBINA,QLD,4226,153.4028,-28.06794
25,299430,SOUTHPORT,QLD,4215,153.3979,-27.96713
162,299497,KINGSWOOD,NSW,2747,150.7394,-33.72232
7,299529,SHEPPARTON,VIC,3630,145.4032,-36.38085
1,299540,ALEXANDRIA,NSW,2015,151.1948,-33.91011
49,299540,BONDI JUNCTION,NSW,2022,151.2451,-33.8964
1,299540,FRANKSTON,VIC,3199,145.136,-38.16258
4,299540,RANDWICK,NSW,2031,151.2392,-33.91483
89,299540,WEST BATHURST,NSW,2795,149.4744,-33.8208
2,299914,PORT KEATS,NT,0822,131.1317,-12.79928
182,299914,REDCLIFFE,QLD,4020,153.1064,-27.21436
1,301244,,,,NULL,NULL
4,315165,,,,NULL,NULL
4,324827,PARKVILLE,VIC,3052,144.9489,-37.789
1,325466,,,,NULL,NULL
14,400099,MURDOCH,WA,6150,115.8336,-32.06168
24,400099,NEDLANDS,WA,6009,115.8047,-31.98579
22,400099,SUBIACO,WA,6008,115.8114,-31.9566
260,400099,WEST LEEDERVILLE,WA,6007,115.8343,-31.93567
1,401198,KAMBAH,ACT,2902,149.0498,-35.38926
17,401430,NEW LAMBTON,NSW,2305,151.7065,-32.93022
45,401490,HAYMARKET,NSW,2000,151.2567,-33.85995
25,401490,KOGARAH,NSW,2217,151.1404,-33.97435
1,401490,OBSTETRICS & GYNAECOLOGY,NSW,2200,151.0149,-33.92656
2,401594,LIVERPOOL,NSW,2170,150.9214,-33.92839
1,401796,SUNNYBANK,QLD,4109,153.0574,-27.57925
3,402141,AUBURN DISTRICT HOSPITAL,NSW,2144,151.0267,-33.85187
9,402141,BLACKTOWN,NSW,2148,150.9005,-33.78375
1,402141,CAIRNS NORTH,QLD,4870,145.7423,-16.92376
1,402141,CARLINGFORD,NSW,2118,151.0435,-33.7756
1,402141,ORANGE BASE HOSP,NSW,2800,149.1163,-33.23393
1,402141,PARRAMATTA,NSW,2150,151.0065,-33.81446
199,402141,WESTMEAD,NSW,2145,150.9574,-33.8131
1,402187,BRISBANE,QLD,4001,NULL,NULL
2,402198,BRUCE,ACT,2617,149.0867,-35.23128
6,402198,DEAKIN,ACT,2600,149.2011,-35.30291
61,402198,GARRAN,ACT,2605,149.0935,-35.33582
21,402198,ROBINA,QLD,4226,153.4028,-28.06794
6,402198,SOUTHPORT,QLD,4215,153.3979,-27.96713
1,402490,COFFS HARBOUR,NSW,2450,152.6583,-30.09773
1,402630,DANDENONG,VIC,3175,145.2085,-38.01611
481,402630,GLEN WAVERLEY,VIC,3150,145.1708,-37.87697
13,402630,MOUNT WAVERLEY,VIC,3149,145.1281,-37.88075
11,402630,WANTIRNA,VIC,3152,145.2217,-37.86495
299,403027,MIDLAND,WA,6056,116.0261,-31.8384
3,403027,NARROGIN,WA,6312,117.3069,-32.97912
1,403027,SMITHTON DISTRICT HOSPIT,TAS,7330,145.0576,-40.78234
1,403027,WARRNAMBOOL,VIC,3280,142.4829,-38.37884
39,403077,BLACKTOWN,NSW,2148,150.9005,-33.78375
2,403077,CALVARY NORTH ADELAIDE H,SA,5006,138.5845,-34.91152
2,403077,OBSTETRICS AND GYNAECOLO,NSW,2076,151.1082,-33.72326
1,403077,WESTMEAD HOSPITAL,NSW,2145,150.9574,-33.8131
1,403117,BROOKWATER,QLD,4300,152.885,-27.68227
49,403177,FRENCHS FOREST,NSW,2086,151.2292,-33.75185
1,403177,MONA VALE,NSW,2103,151.3028,-33.67934
5,403177,WESTMEAD,NSW,2145,150.9574,-33.8131
1,403197,JANNALI,NSW,2226,151.0638,-34.00935
1,403396,SWAN HILL,VIC,3585,143.3369,-35.34839
1,403415,NORTHGATE,QLD,4013,153.075,-27.39705
13,403418,HERVEY BAY,QLD,4655,152.7837,-25.338
3,403418,KEMPSEY,NSW,2440,153.0197,-30.37579
74,403418,MAITLAND,NSW,2320,151.5437,-32.74174
7,403418,MARYBOROUGH,QLD,4650,152.7913,-25.64098
63,403418,TOOWOOMBA,QLD,4350,151.8527,-27.57631
3,403418,WEST GLADSTONE,QLD,4680,151.9173,-23.44683
1,403454,BATHURST,NSW,2795,149.4744,-33.8208
9,403454,BUNDABERG WEST,QLD,4670,152.2979,-24.88776
55,403454,COOPERS PLAINS,QLD,4108,153.0202,-27.56836
58,403454,LISMORE,NSW,2480,153.2594,-28.70649
5,403454,MAITLAND,NSW,2320,151.5437,-32.74174
1,403454,MORNINGTON,QLD,4825,137.4323,-21.01733
2,403454,PORT MACQUARIE,NSW,2444,152.8725,-31.43961
34,403454,STAFFORD,QLD,4053,152.9872,-27.39957
3,403454,SUNNYBANK,QLD,4109,153.0574,-27.57925
284,403631,CAMPBELLTOWN,NSW,2560,150.7684,-34.19422
1,403726,EAST MELBOURNE,VIC,3002,144.9822,-37.81852
1,403726,FITZROY,VIC,3065,144.9778,-37.80261
2,403726,WERRIBEE,VIC,3030,144.6421,-37.91624
247,403783,BOX HILL,VIC,3128,145.1224,-37.82887
101,403783,EAST MELBOURNE,VIC,3002,144.9822,-37.81852
1,403783,KEW,VIC,3101,145.0366,-37.8074
2,403783,UPPER FERNTREE G,VIC,3156,145.2929,-37.91793
711,403792,NOWRA,NSW,2541,150.451,-34.99059
1,403792,WOLLONGONG,NSW,2500,150.8743,-34.42317
1,403943,PORT MACQUARIE,NSW,2444,152.8725,-31.43961
8,403943,SWAN HILL,VIC,3585,143.3369,-35.34839
4,403943,WOLLONGONG,NSW,2500,150.8743,-34.42317
1,404019,BOX HILL,VIC,3128,145.1224,-37.82887
77,404019,LILYDALE,VIC,3140,145.3632,-37.75916
34,404019,MITCHAM,VIC,3132,145.1967,-37.81922
365,404019,WANTIRNA,VIC,3152,145.2217,-37.86495
1,404082,PEEL HEALTH CAMPUS,WA,6210,115.7283,-32.55798
2,404093,ORANGE,NSW,2800,149.1163,-33.23393
76,404364,BONDI JUNCTION,NSW,2022,151.2451,-33.8964
14,404364,DARLINGHURST,NSW,2010,151.2123,-33.88412
15,404364,RANDWICK,NSW,2031,151.2392,-33.91483
332,404591,THE RANGE,QLD,4700,150.9581,-23.18017
1,404591,YEPPOON,QLD,4703,150.8943,-23.07456
4,404662,GARRAN,ACT,2605,149.0935,-35.33582
1,404662,KINGSWOOD,NSW,2747,150.7394,-33.72232
1,405036,MILL PARK,VIC,3082,145.0657,-37.66486
18,405364,ASHFORD,SA,5035,138.5752,-34.95208
28,405364,PORT LINCOLN,SA,5606,136.8593,-35.37324
8,405442,BURNIE,TAS,7320,145.8621,-41.08422
3,405442,LATROBE,TAS,7307,146.5736,-41.21049
2,405442,NORTH ADELAIDE,SA,5006,138.5845,-34.91152
53,405747,CABOOLTURE,QLD,4510,152.9603,-27.07018
34,405747,KIPPA-RING,QLD,4021,153.0753,-27.2201
67,405747,NORTH LAKES,QLD,4509,NULL,NULL
150,405747,REDCLIFFE,QLD,4020,153.1064,-27.21436
17,406105,CAIRNS,QLD,4870,145.7423,-16.92376
1,406401,ROZELLE,NSW,2039,151.1719,-33.86719
1,406577,ARMIDALE,NSW,2350,151.9062,-30.4934
1,406686,SHOP 31 VALLEY STATION M,QLD,4006,153.1752,-27.36618
1,406820,ST LEONARDS,NSW,2065,151.1922,-33.82836
1,406845,ADELAIDE,SA,5000,138.6086,-34.93746
2,406862,GLENORIE,NSW,2157,150.9911,-33.60217
1,406862,MOUNT DRUITT,NSW,2770,150.8102,-33.75644
207,407102,DARLINGHURST,NSW,2010,151.2123,-33.88412
1,407341,NARRE WARREN,VIC,3805,145.3042,-38.03703
5,407486,NEWTOWN,NSW,2042,151.1754,-33.90065
1,407586,CABOOLTURE,QLD,4510,152.9603,-27.07018
82,407586,CAIRNS,QLD,4870,145.7423,-16.92376
3,407586,ST ALBANS,VIC,3021,144.7967,-37.74336
1,407944,BEGA,NSW,2550,149.6992,-36.73776
449,407944,DEAKIN,ACT,2600,149.2011,-35.30291
1,407944,QUEANBEYAN,NSW,2620,149.2571,-35.3174
1,408047,ADELAIDE,SA,5000,138.6086,-34.93746
69,408077,CAIRNS HOSPITAL,QLD,4870,145.7423,-16.92376
1,408077,GOULBURN VALLEY HEALTH,VIC,3630,145.4032,-36.38085
160,408077,WARRNAMBOOL,VIC,3280,142.4829,-38.37884
11,408122,FLINDERS MEDICAL CENTRE,SA,5042,138.575,-35.00734
50,408122,MURWILLUMBAH HOSPITAL,NSW,2484,153.3165,-28.38059
28,408122,THE TWEED HOSPITAL,NSW,2485,153.5268,-28.18424
30,408149,ARMADALE HEALTH SERVICE,WA,6112,NULL,NULL
1,408149,KALGOORLIE HOSPITAL,WA,6430,121.4465,-30.59907
6,408149,KING EDWARD MEMORIAL HOS,WA,6008,115.8114,-31.9566
18,408234,BUDERIM,QLD,4556,153.0498,-26.70038
5,408234,DALBY,QLD,4405,150.911,-27.3168
